sim_time,node,node_type,pkt_rate,pkt_size,interval,dest_port,burst_ratio,cell_zscore,is_attacker,f1_pkt_rate,f2_pkt_size,f3_interval,f4_burst,f5_zscore
19.33,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.33,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.34,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.35,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.35,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.36,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
19.38,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.39,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.4,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.4,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.4,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.41,attacker[1],attacker,500,1500,0.001,0,1,0,1,0.33333334,1.0,1.0,0.05,0.0
19.42,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.43,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.43,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
19.45,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.45,attacker[1],attacker,2500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.47,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.47,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.49,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.49,attacker[1],attacker,2200,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.5,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.5,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.51,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.51,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
19.52,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.52,ue[2],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
19.52,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
19.52,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.53,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
19.54,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.54,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.54,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.56,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.56,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.57,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.57,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.58,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
19.59,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.6,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.6,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.6,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.61,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.61,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
19.62,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.64,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
19.65,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.66,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.68,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.69,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.7,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.71,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.72,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.73,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.73,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.73,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
19.75,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.76,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.77,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.77,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.78,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.79,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.8,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.8,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
19.81,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
19.82,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
19.84,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.84,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.85,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.86,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.86,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.87,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.88,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.9,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.9,attacker[1],attacker,2300,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.92,attacker[1],attacker,1900,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.93,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.94,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.94,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.94,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
19.95,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
19.97,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.98,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
19.98,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.99,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.99,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.01,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.01,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.02,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.02,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.03,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.04,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.05,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.05,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.07,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.07,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.09,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.1,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.11,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.12,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.13,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.13,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.13,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.14,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.16,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.17,attacker[1],attacker,400,1500,0.001,0,1,0,1,0.26666668,1.0,1.0,0.05,0.0
20.18,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.18,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.18,attacker[1],attacker,2000,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.2,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.21,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.22,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.23,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.24,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.25,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.25,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.26,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.27,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.28,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.29,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.3,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.31,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.31,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.32,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.33,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.33,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.34,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.35,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.35,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.36,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.36,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.36,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.37,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.37,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.38,attacker[1],attacker,400,1500,0.001,0,1,0,1,0.26666668,1.0,1.0,0.05,0.0
20.39,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.39,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.41,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.41,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.42,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.42,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.42,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.42,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.43,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.45,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.45,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.45,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.46,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.46,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.47,attacker[1],attacker,400,1500,0.001,0,1,0,1,0.26666668,1.0,1.0,0.05,0.0
20.48,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.49,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.51,attacker[1],attacker,2500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.53,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.54,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.54,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.54,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.55,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.56,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.57,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.57,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.57,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.58,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.59,attacker[1],attacker,500,1500,0.001,0,1,0,1,0.33333334,1.0,1.0,0.05,0.0
20.6,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.6,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.61,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.63,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.63,attacker[1],attacker,2000,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.64,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.64,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.66,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.66,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.67,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.67,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.68,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.68,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.7,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.71,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.71,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.72,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.72,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.72,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.73,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.73,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.74,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.75,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.76,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.76,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.77,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
20.77,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.78,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
20.79,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.79,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.79,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.8,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.81,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
20.82,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
20.83,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.83,attacker[1],attacker,500,1500,0.001,0,1,0,1,0.33333334,1.0,1.0,0.05,0.0
20.84,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
20.85,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.87,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.87,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.87,attacker[1],attacker,2300,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.88,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.88,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.89,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.9,attacker[1],attacker,400,1500,0.001,0,1,0,1,0.26666668,1.0,1.0,0.05,0.0
20.91,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.91,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.91,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.92,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
20.93,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
20.94,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.94,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
20.95,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
20.95,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
20.96,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
20.98,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
20.99,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
21.01,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.01,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
21.02,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
21.04,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.04,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.05,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
21.06,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
21.07,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.07,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
21.08,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.08,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.08,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.09,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.09,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.09,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21.1,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
21.11,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.11,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.11,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
21.12,attacker[1],attacker,500,1500,0.001,0,1,0,1,0.33333334,1.0,1.0,0.05,0.0
21.14,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.14,attacker[1],attacker,2000,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.15,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21.16,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21.18,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.18,attacker[1],attacker,2200,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.19,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21.2,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
21.21,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
21.23,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.23,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.23,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
21.24,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
21.25,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
21.26,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.28,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.28,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
21.29,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
21.29,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
21.3,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
21.32,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
21.33,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
21.34,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
